Masechet,Daf,Comment,References,Text
Sanhedrin,79,0,"בפ""ק פסחים (דף","ומשני הניחא לאביי כו' איכא למימר בכמה בשעה מייתי לה לידי הזמה דאי אמר בחציה או בשלישית ואתו סהדי ואמרי אותו חלק עמנו הייתם הרי הן זוממין אלא להך לישנא דאמר אדם טועה בחצי שעה למה לי למימר בכמה בשעה הא אי אמר בחציה ואתו סהדי מזמו ליה לא מיתזם בכל אותה שעה דאמר בתחלת השעה היה והוא טעה מתחלתה עד חציה אי נמי אמרי להו מתחלתה ועד חציה עמנו הייתם לא מיתזמי דאמר שמא בסוף שעה היה והם טעו מסופה לחציה. גמגום. דאביי ורבא בפ""ק דפסחים (דף יא:):"
Sanhedrin,108,0,בהקש נדה ככל,אם אינו ענין - להך העראה דכתיבא גבי אחות אמו ואחות אביו דכתיב בהו (ויקרא כ׳:י״ט) כי את שארו הערה אם אינו עניין לגופיה דהא אתיא בהקש דנדה ככל שאר עריות כדפרישית תנהו ענין לבהמה:
Sanhedrin,122,0,(שם) שבת ,הבערה - שיצאה מכלל לא תעשה כל מלאכה (שם) דשבת:
Sanhedrin,137,2,בגמ' יבמות (דף,פסלה מן הכהונה - ומשויא לה זונה דהעראה כגמר ביאה כדאמרי' בגמ' דיבמות (דף נד.) ובפרקין דלעיל (סנהדרין דף נה.) ומיהו מיתה לא מחייבו כגון שלא התרו בהן:
Sanhedrin,139,0,אפי' חולין נמי,"אכל מעשר שני - גנב ממעות מע""ש וקנה בשר ויין ואכל דאי גנב בשר ויין עצמו אפי' דחולין נמי לא כדאמר עד שיקח בשר בזול ויאכל ויין בזול וישתה (ומן החנוני):"
Sanhedrin,143,0,בתוספתא תמורה ,"יצא ראשו - באשה המקשה לילד ומסוכנת וקתני רישא החיה פושטת ידה וחותכתו ומוציאתו לאברים דכל זמן שלא יצא לאויר העולם לאו נפש הוא וניתן להורגו ולהציל את אמו אבל יצא ראשו אין נוגעים בו להורגו דהוה ליה כילוד ואין דוחין נפש מפני נפש ואם תאמר מעשה דשבע בן בכרי (שמואל ב כ׳:כ״א) הנה ראשו מושלך אליך דדחו נפש מפני נפש התם משום דאפילו לא מסרוהו לו היה נהרג בעיר כשיתפשנה יואב והן נהרגין עמו אבל אם היה הוא ניצול אע""פ שהן נהרגין לא היו רשאין למסרו כדי להציל עצמן אי נמי משום דמורד במלכות הוה והכי מפרש לה בתוספתא (דתמורה):"
Sanhedrin,145,1,עריות כריתות שהן,אפגמה רבה - כגון עריות דכריתות שהן חמורות והויא חרפתה מרובה שהולד ממזר ונעשית זונה בבעילתו אבל כהן גדול באלמנה אינה נעשית זונה אלא חללה:
Sanhedrin,164,2,"בפ""ב זבחים (דף","ולא משום מחוסר בגדים - דאינהו נמי מזרות אתרבאי בפ""ב דזבחים (דף יז:) דכתיב וחגרת אותם אבנט וגו' בזמן שבגדיהם עליהם כהונתם עליהם אין בגדיהם וכו' והוו להו זרים:"
Sanhedrin,164,0,"בפ""ב זבחים (ד'","אבל ערל - שמתו אחיו מחמת מילה וכן אונן ששימש וכן מי ששימש מיושב דכל הני כולהו קים להו בהוא דמחלי עבודה בפ""ב דזבחים (ד' טו:) אפילו הכי ליתנהו במיתה אלא באזהרה ולקמן מפרש לה:"
Sanhedrin,166,0,"ובפ""ב זבחים (דף","ולא לישיבה - דכיון דלא נבחר הוה ליה כזר ובפ""ב דזבחים (דף כג:) רמינן מכדי יושב כזר דמי ומיחל עבודה אימא במיתה הוא כזר אלמה תניא אינו במיתה והתם מפרק לה משום דהוי זר ושלא רחץ ידים ורגלים ושתויי יין שלשה כתובים הבאים כאחד דכתיב בהו מיתה ואין מלמדין:"
Sanhedrin,173,0,"בפ""ב קידושין (דף","בפלוגתא דשמואל ור' אבהו - וכיון דאפיקי הני בי תרי ממונא מהאי ויהבו להאי בדינא דידהו והלך זה וקידש אשה באותו ממון לשמואל מקודשת לרבי אבהו אינה מקודשת דה""ל קידשה בגזל וקי""ל בפ""ב דקידושין (דף נב.) גבי מעשה דה' נשים שנתקדשו בכלכלה קידשה בגזל אינה מקודשת דהשתא אתי לידי כרת אי רבנן כשמואל וזקן ממרא כרבי אבהו וא""נ רבנן כרבי אבהו וזקן ממרא כשמואל אתי לידי כרת דקא משוי להו קידושין ואי אתי אינש אחרינא לבתר הכי וקדשה מפיק לה מבתרא בלא גט וה""ל דבר שזדונו כרת בלא עדים ובלא התראה דאי איכא עדים והתראה הוי מיתת ב""ד ואי ליכא לא זה ולא זה הוי כרת:"
Sanhedrin,192,0,אחרון סוטה (דף,אשר חרפו אויביך ה' אשר חרפו עקבות משיחך - לא אתפרש האי קרא למאי איכתיב הכא דהא לא קא דריש ביה מידי ונראה למורי שכן נכתב בספרים תחלה כמו ששנינו בפ' אחרון דסוטה (דף מט:) בעקבות המשיח חוצפא יסגא וכתבו פירוש זה על בעקבות שהוא לשון סוף כמו אשר חרפו עקבות משיחך:
Sanhedrin,223,0,"בפ""ק ב""ק (ד'","ואליבא דרבי יוסי הגלילי דאמר - בפ""ק דב""ק (ד' יב:) ומעלה מעל בה' לרבות קדשים קלים שהם ממונו והואיל וממונו הם אסורים בהנאה דאפילו דמיהן בהמתם מיקרו אבל קדשי קדשים אמאי ירעו דהא ודאי הם עצמם אינם קרבים דזבח רשעים תועבה אלא ירעו עד שיסתאבו וימכרו ויפלו דמיהם לנדבה:"
Bava Batra,7,4,"בפ""ב ב""ק והלשון","הג""ה וכן בפירוש ר""ח ומיהו אניקף מפרשינן לה לקמן - תוס' והכי מוכח בפ""ב דב""ק והלשון מוכיח דקתני אם עמד ולא קתני אם גדר מכלל דלאו בההוא דגדר השלש מיירי. ת' מו' שמ' ע""כ:"
Bava Batra,29,0,"בפ""ק ברכות (דף","והא אמר מר - בפ""ק דברכות (דף ז.):"
Bava Batra,33,0,ידענא מכות קאמר,וליתני מבורו של חבירו - ואנא ידענא דמכותל קאמר דאי מחלל בורו קאמר אין זה כונס לתוך שלו כלום ופעמים שהוא סותר אף כותל חבירו אם הוא רחב משלשה:
Bava Batra,33,0,אוקים מכות בורו,אלא לאביי קשיא - דהוא גופיה אוקים דמכותל בורו שנינו ועל כרחך לא הוזכר שם כותל אלא ללמדנו ששיעור כותל כדי הרחקת המיצר הוא אלמא אף הראשון הוזקק להרחיק:
Bava Batra,42,1,אחרון בכורות ורבא,שמעתתא דמעשר בהמה - בפרק אחרון דבכורות ורבא אמרינהו בסופא דפירקא:
Bava Batra,46,1,"פ""ק כתובות ובנמצא","איתא לדר' זירא - דאמר גבי תשע חנויות בשילהי פ""ק דכתובות ובנמצא הלך אחר הרוב ומותר דאע""פ שדלתות מדינה נעולות דליתא אלא חד רובא להכשירה רוב העיר שתשע חנויות שבה מוכרות בשר שחוטה והאחת מוכרת נבילה דאיכא מילתא דבעינן ביה תרתי רובי כדאמרי' התם כגון דלתות מדינות פתוחות ורוב טבחים סביבות המדינה ישראל דאיכא למיזל בתר תרי רובי להכשירה רוב העיר ורוב הבאין מחוצה לה:"
Avodah Zarah,4,1,בהרים עירובין (דף,מקדיר - [לשון נוקב כלומר] מנקבת בכח חום גדול כמו מקדרין בהרים דעירובין (דף נח.) ענין נקב וחתך:
Avodah Zarah,34,0,קישואין סנהדרין (דף,"להתלמד עבד כדתניא כו' - ומיהו הקב""ה מדקדק עם הצדיקים כחוט השערה (יבמות דף קכא:) ואפילו להתלמד יש לחוש לכבוד הרב וקרא דלא תלמד לעשות במילי אחרניתא תוקמה כמו נטיעת קישואין דסנהדרין (דף סח.) ודמות צורת לבנה דר""ג (ר""ה דף כד.):"
Avodah Zarah,37,2,"בפ""ק ראש השנה (דף","והא רבא אורי - וכל ימיו לא היו אלא ארבעים שנה בפ""ק דראש השנה (דף יח.):"
Avodah Zarah,42,3,עבודה שבת ואין,מותר - דהא לא קיבל עליה ישראל עבודה דשבת ואין העובד כוכבים שלוחו:
Avodah Zarah,54,1,"בפ""ב יומא (דף","מאי בינייהו - היא היא דהא קי""ל בפ""ב דיומא (דף פד.) דכל מכה של חלל מחללין עליה את השבת:"
Avodah Zarah,54,4,ההוא סוטה (דף,גרדא דיבלא - עשב ששמו יבלא כי ההוא דסוטה (דף י.) קמי רפוקא גרידי דיבלי:
Avodah Zarah,56,4,- מכות פרק,אפר מקלה - דמכות פרק בתרא לא יתן אדם אפר מקלה על גבי מכתו מפני שנראית ככתובת קעקע. אפר מקלה אפר הכירה שקלוי ושרוף מאד ושחור ונראה ככתובת קעקע:
Avodah Zarah,67,2,"בפ""ב יבמות (דף","ר""מ חייש למיעוט - בפ""ב דיבמות (דף קיט.) קטן וקטנה לא חולצין ולא מייבמין קטן שמא ימצא סריס קטנה שמא תמצא איילונית:"
Avodah Zarah,69,0,משנה שחיטת חולין דקיבת,כאן קודם חזרה - אותה משנה דשחיטת חולין דקיבת עובד כוכבים נבלה ואסורה נשנית קודם שחזר בו ר' יהושע מדבריו שאמר לו לר' ישמעאל מפני שמעמידין אותה בקיבת נבילה וסבר לאו פירשא היא:
Avodah Zarah,70,0,"בפ""ק שבת (דף","שמונה עשר דבר - ב""ש וב""ה יחד נמנו וגזרו עליהם בפ""ק דשבת (דף יג:). ולקמן פריך בנותיהן דאורייתא היא:"
Avodah Zarah,99,1,מזבלין מועד קטן (דף,ומזהמין - כשיש מכה באילן ונשרה קצת קליפתו מדביקין שם זבל וקושרין שלא ימות ולא דמי האי לאין מזבלין דמועד קטן (דף ג.) דהתם זבול דקרקע והויא עבודה שבשדה ושבכרם:
Avodah Zarah,103,0,בתרייתא מנחות חוניו,"בית חוניו - מפרש בשמעתין בתרייתא דמנחות חוניו בנו של שמעון הצדיק שברח למצרים מפני אחיו ובנה שם מזבח ופליגי התם איכא למ""ד לשם עבודת כוכבים ואיכא למ""ד לש""ש וקמיבעיא ליה לר' יוסי בן שאול אליבא דמ""ד לאו בית עבודת כוכבים היא דאליבא דמ""ד דעבודת כוכבים היא לא קמיבעיא ליה דהשתא להדיוט אסורין כדאמר לעיל בכלים שנשתמשו בהן לעבודת כוכבים הכתוב מדבר לגבוה מיבעיא:"
Avodah Zarah,124,0,"בתוספתא קידושין בפ""ק","כיון דאמר מר - בתוספתא דקידושין בפ""ק (דף כח:):"
Avodah Zarah,130,1,חד חולין וחד,חמירא דחיטי וחמירא דשערי - חד דחולין וחד דתרומה. ונפלו זה לתוך זה:
Avodah Zarah,135,1,שאור חולין ברישא,רישא - דתרומה אשבחיה בהדי שאור דחולין ברישא והדר פגמה תרוייהו מיבעיא:
Makkot,2,0,סיומא סנהדרין דיש,התם קאי - מסנהדרין סליק דתנן בשילהי אלו הן הנחנקין דהוא סיומא דסנהדרין דיש זוממין שנשתנו במקצת מדין הזמה כדקתני כל הזוממין מקדימים לאותה מיתה כלומר אין להם לצפות מיתה אחרת אלא משכימין לאותה מיתה שנגמר בה דינו של נדון:
Makkot,24,0,אזהרה מעילה מאזהרה,"
הקדש שלא נפדה - אזהרתו אינו מפורשת כל כך ונראה בעיני דמהכא אתא דתניא (סנהדרין שם) הזיד במעילה רבי אומר במיתה וחכמים אומרים באזהרה ואמרי'. מאי טעמיה דרבי אתיא חטא חטא מתרומה ורבנן מיעט רחמנא ומתו בו ולא במעילה ממיתה הוא דמעטיה וגזירה שוה כדקיימא קיימא וילפינן אזהרה דמעילה מאזהרה דתרומה דכתיב בה וכל זר לא יאכל קדש ורוב הלכות מעילה היא למדה מתרומה בתורת כהנים בגזירה שוה זו:"
Makkot,25,0,מלעיני כריתות מה,"ועוד נגמר מעיני - דמיתות ב""ד מלעיני דכריתות מה כריתות לוקה דהא גמרת לעיני מלעיניך אף מיתות ב""ד ילקה:"
Yevamot,8,0,"בפ""ק קידושין (דף","שאין שוה בכל - דנשים אינן בלאו דהקפה בפ""ק דקידושין (דף לה:) תאמר בלאו דאחות אשה שכשם שהוא מוזהר עליה כך היא מוזהרת עליו דכתיב הנפשות העושות (ויקרא י״ח:כ״ט) שניהם במשמע:"
Yevamot,9,0,תעשה שבת שיש,ממילה - שדוחה עשה שלה לא תעשה דשבת שיש בה כרת:
Yevamot,10,0,לאוי שבת דחמירי,"וכי תימא שאני לאוי דשבת דחמירי - דקי""ל (עירובין דף סט:) מחלל שבת כעובד עבודת כוכבים ומשום הכי אפי' לאו גרידא לא דחי ומנייהו לא גמרינן:"
Yevamot,10,1,מלאו שבת לחומרא,והא תנא בעלמא קאי ולא פריך - והא אשכחן תנא בעלמא דיליף שאר לאוי כגון לאו דלא יטמא דכהן ולאו דלא תוכל להתעלם מלאו דשבת לחומרא ולא פרכינן שאני לאוי דשבת דחמירי:
Yevamot,10,1,מלאוי שבת ,"היטמא - בבית הקברות להשיב אבידה או שהיתה עומדת בחוץ ואמר לו אל תחזיר יכול ישמע לו ת""ל איש אמו ואביו וילפינן לאו דטומאה ולאו דהשבת אבדה מלאוי דשבת:"
Yevamot,10,0,לאו שבת ,"מאי לאו בבונה וסותר - איצטריך למיסר אף על גב דאב מלאכה הוא ואיכא כרת אי לאו דאשמועינן ה""א אתי עשה דועשו לי מקדש ודחי לאו דשבת:"
Yevamot,10,0,מלאוי שבת ולא,והא תנא בעלמא גמר - לאוי דטומאה והעלם אבדה מלאוי דשבת ולא פריך:
Yevamot,12,1,"בפ""ק מגילה (דף","קבורת מת מצוה - דחיא עבודה מולאחותו בפ""ק דמגילה (דף ג:) ואינו דוחה את השבת אף אני אביא רציחה דאף על פי שדוחה עבודה לא תדחה שבת. והאי דהדר אמר או אינו אלא אפילו בשבת הכי הדר ואמר קבורת מת מצוה גופה תדחה שבת כו':"
Yevamot,12,0,לאו שבת שהרי,"אימור דאמרינן כו' - היינו דהדר ואמר או אינו אלא אפי' במיתת ב""ד לא תדחי לאו דשבת שהרי יש בו כרת:"
Yevamot,19,0,נמי קידושין תפסי,אמאי צריכה חליצה - נהי נמי דקידושין תפסי בה דאיהו לא קאי עלה בכרת מיהו כשמת תיפטר ותצא מן האחים משום ערוה הואיל ובכרת היא עלייהו:
Yevamot,21,0,"בפ""ק סוטה [קתני","ולא מתייבמת - טעמא מפרש בפ""ק דסוטה. [קתני מיהא] חולצת קשיא לרב:"
Yevamot,38,2,קידושין קידושין תופסים,"גרושה וחלוצה לכהן הדיוט - שעבר אחיו המת ונשא חלוצה וגרושה וכשמת צריכה חליצה שהרי תופסים לו בה קידושין דקידושין תופסים בחייבי לאוין אבל יבומי לא שהרי אסורה לו לזה שהוא כהן ואפטורי בולא כלום לא דלא אלים לאו למיפטרה דילפי' מאחות אשה בפ""ק (דף ג:):"
Yevamot,57,0,- קידושין דידה,השתא ארוסה - דקידושין דידה דאוריית' תני רבי חייא אינו יורשה ואינו מטמא לה מאמר יבמין מדרבנן הוא דהא מדאורייתא יבמה יבא עליה כתב רחמנא מיבעיא:
Yevamot,60,0,דומיא קידושין משום,"אף גירושין בכת אחת - כלומר אי הוה תני להו דע""כ הוה מיתוקמא דומיא דקידושין משום הכי לא תני לה: "
Yevamot,61,2,זמן קידושין ואי,הכא לחובה דידה קאתי - זמן דקידושין ואי תקון לה רבנן זמן וזינתה כבשה ליה לשטרא או מחקה ליה וקיימא אחזקת פנויה כדמעיקרא:
Yevamot,63,1,אזהרה מעילה דכל,חייב שתים - משום זרות ומשום נבילה דקרבן הנאכל לכהנים זר האוכלו עובר משום וזר לא יאכל כי קדש הם (שמות כ״ט:ל״ג) ולאו היינו אזהרה דמעילה דכל שיש בו שעת היתר לכהנים אין בו מעילה. 
Yevamot,97,0,הויה קידושין עליו:,נדה דכתיב ותהי נדתה עליו - תהי לשון הויה דקידושין עליו:
Yevamot,97,0,משום קידושין תופסין,שומרת יבם - לאחד מן השוק בלא חליצה שאין הולד ממזר. ואפילו לרבי עקיבא דפליג אדרבנן במתני' וטעמא משום דקידושין תופסין בה מדאפקיה רחמנא ללאו דידה בלשון הויה דכתיב (דברים כה) לא תהיה בת הויה היא והכי קאמר לא תהיה אשת המת לא תתקדש אשת המת בקדושין לאיש זר אלמא קדושין תפסי בה:
Yevamot,101,1,דדומיא קידושין בעלמא,"ואין מאמר אחר מאמר בשתי יבמות ויבם אחד - דכל כח שתקנו חכמים במאמר קנה במאמר ראשון לשון מורי ל""א ה""ג אין מאמר אחר מאמר בשני יבמין ויבמה אחת דדומיא דקידושין בעלמא תקינו רבנן למאמר ואין קידושין אחר קידושין באשה אחת ויש מאמר אחר מאמר בשתי יבמות ויבם אחד דהא תרוייהו קמיה רמיין וכל חדא אית לה כח יבמין דלא כח ביאה יהבי רבנן למאמר למיקני לגמרי ולא פקע זיקה דחברתה דביאה הוא דפטרה ולשון ראשון עיקר דלקמן מוכחא מילתא בפירקין:"
Yevamot,121,1,"בפ""ק קידושין (דף","[אי דקדשה אבוה כו'] - האב זכאי לקדש בתו קטנה בפ""ק דקידושין (דף ג:) את בתי נתתי לאיש הזה:"
Yevamot,123,0,קיים שבת בעינן,"בני בנים הרי הן כבנים - קס""ד שמת הזכר או הנקבה והיה לו בן שיצטרף עם אחות אביו או עם אחי אמו אין אבי האב חייב עוד בפריה ורביה וטעמא שהיה לו למת בן הא לאו הכי לא קיים דשבת בעינן וקשיא לרב הונא:"
Yevamot,126,2,גמרא מגילה (דף,לייחס בהן - לידע שנותיו של יעקב בן כמה שנים היה כשהלך לבית עבר וכשעמד על הבאר ובשלהי גמרא דמגילה (דף יז.) מפרש לה והאי קרא דיצחק בן ששים שנה מייתי ליה התם דילפינן מיניה דגדול תלמוד תורה מכיבוד אב ואם שכל אותן שנים שהיה יעקב בבית עבר לא נענש עליהם:
Yevamot,150,0,"בפ""ק ר""ה (דף","ממולאי - ממשפחה אומללה מבית עלי דאמרינן בפ""ק דר""ה (דף יח.) אביי ורבא מדבית עלי קאתו:"
Yevamot,150,0,קטן סנהדרין (דף,המסוללות - דרך תשמיש זכר ונקבה משפשפות נקבתן זו לזו וכן המסוללת בבנה קטן דסנהדרין (דף סט:):
Yevamot,163,1,חסר משקין הללו,"נתן סאה ונטל סאה כשר - גבי שאר משקין ומי פירות ותמד שהחמיץ קאי במס' מקואות ואשמועי' דאע""ג דחזר ונטל ואיכא למימר הא חסר ליה מקוה שהסאה הזאת אין משלימתו שאין ראויה למקוה אפ""ה כשר דמכי יהבו לגביה בטל ליה והוו להו ארבעים וחד כולן ראוין וכי שקל חד סאה פשו ארבעים אבל איפכא לא דכי נטל סאה ברישא חסר ליה וכי הדר מלייה הוה ליה מקוה חסר דמשקין הללו אין משלימין את המקוה:"
Yevamot,165,1,"בפ""ק סנהדרין (דף","מנו רב הונא - בפ""ק דסנהדרין (דף יז:):"
Yevamot,178,0,- חולין טמאים,והכא דמדאורייתא תשלומין מעליא נינהו - דחולין טמאים נמי ראויין להיות קדש כדרבי אילעי לעיל (יבמות דף פט:):
Yevamot,179,0,שבות שבת כו',"וכבשי עצרת - לא קבלתי מרבותי ומ""מ כך נראה בעיני וכשר הדבר ששנו בתוספתא ומייתי לה במסכת ביצה בגמרא פרק שני (דף כ:) כבשי עצרת ששחטן שלא לשמן הדם יזרק והבשר יאכל דכל הזבחים שנזבחו שלא לשמן כשרין אלא שלא עלו לבעלים לשם חובה והרי הן כשלמים דעלמא ואם היתה שבת שחלה עצרת בשבת וניתנה שבת לדחות אצל לשמן וטעה זה ושגג בשלא לשמן לא יזרוק ואם זרק הורצה כו'. והא הכא דזריקה בשבת שבות בעלמא הוא כדשנינן התם שאני שבות דשבת כו' וקתני לא יזרוק ועקרא שבות דרבנן ג' עשה דזריקת דם ודהקטרת אימורים ודאכילת בשר אלא שב ואל תעשה שאני: "
Yevamot,179,2,למעות קידושין מתנה,"ואפקעינהו רבנן - על ידי גט זה לקידושין מינה ושוינהו למעות דקידושין מתנה למפרע דהפקר ב""ד הפקר:"
Yevamot,179,2,בביאה קידושין דמדאורייתא,"א""ל - כיון דבדעתא דרבנן תלה ורבנן אמור דכי יהיב לה גט כי האי תבטל ביאה דתיהוי בעילת זנות. ואית דאמרי תינח קדיש בכספא דקידושי כסף דרבנן קדיש בביאה דקידושין דמדאורייתא נינהו מאי איכא למימר וטעות גדול הוא בידם דקידושי כסף דאורייתא נינהו ומג""ש דקיחה קיחה משדה עפרון גמר לה במסכת קידושין (דף ב.) וג""ש בסיני נאמרה וכל י""ג מדות ואי קידושי כסף מדרבנן מי קטלינן נפשא עלייהו דבעל ארוסה בסקילה ועוד מאי שינויא דשני שויוה רבנן כו' הא קשיא ליה היכי מצו רבנן לאפקועי מידי דאורייתא ומשני ליה שויוה רבנן הא נמי אפקעתא היא:"
Yevamot,184,3,"דאע""ג שבת הוא","אי נימא עשורי בשבתא ומיכל - ואיצטריך לאשמועינן דאע""ג דשבת הוא מתקנן פשיטא וכי איצטריך קרא למישרי טלטול דרבנן הפרשת מעשרות בשבת אינה אלא משום שבות דתנן אלו הן משום שבות לא מגביהין תרומות ומעשרות במסכת ביצה (דף לו:) והיכא אסר לן קרא טלטול בעלמא דאיצטריך למשרייה הכא:"
Yevamot,192,0,בישרא תמיד נשחט,כומר - כלי שמניחין בו ענבים עד שמתחממין ויינו נוח לצאת כמו מכמר בישרא דתמיד נשחט (פסחים נח.):
Yevamot,199,1,"בפ""ג קידושין (דף","זרעך בתרה - כדאמר בפ""ג דקידושין (דף סח:) שפחה הוולד כמוה דכתיב האשה וילדיה עובדת כוכבים דכתיב כי יסיר את בנך בנך הבא מן הישראלית קרוי בנך ואין בנך הבא מן העובדת כוכבים קרוי בנך אלא בנה:"
Yevamot,201,1,"בפ""ק סנהדרין ","החליצה והמיאונין בשלשה - וסתמא היא בפ""ק דסנהדרין:"
Yevamot,201,0,והך סנהדרין ,חליצה תרי סתמי נינהו - הך מתני' דידן והך דסנהדרין:
Yevamot,221,0,"בפ""ק נדה (דף","רבי אלעזר - ה""ג במתני'. ובקמייתא רבי אליעזר גרס והכי אמרן בפ""ק דנדה (דף ח.):"
Yevamot,226,1,"בפ""ק בכורות (ד'","ולא יאכילנו - בידים דברים האסורים. חלב בהמה טמאה אסור בגדול מדאורייתא דנפקא לן מגמל גמל ב' פעמים בפ""ק דבכורות (ד' ו:):"
Yevamot,232,0,"בפ""ב גיטין (דף","מה בין גט למיתה - דאמר בפ""ב דגיטין (דף כג:) אף הנשים שאין נאמנות לומר מת בעלה נאמנות להביא גטה ממדינת הים ואע""ג דעלייהו סמכינן דצריכות לומר בפני נכתב ובפני נחתם:"
Yevamot,239,1,וכליו גיטין היינו,מנחשי אינשי - שלא יטול זה מזלו. ואי קשיא הא קתני או שנמצא בין כליו הא אמרן דחיישינן לשאלה לא קשיא כליו דמתניתין היינו בגדיו ודרך להשאיל מלבושים וכליו דגיטין היינו בין כלי תשמישי ביתו בתיבתו שאין דרך להשאילם:
Yevamot,242,2,"בפ""ב גיטין (דף","נאמנות להביא גיטה - בפ""ב דגיטין (דף כג:):"
