Masechet,Daf,Comment,References,Text
Bava Kamma,40,0,פירות,"דקיימא - חנות בקרן זוית כגון מבוי קטן הכלה במבוי גדול וקיימא חנות בראש מבוי קטן ומשוך קצת כלפי פנים <img src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMIAAAB7CAIAAACpRsjbAAAACXBIWXMAAA50AAAOdAFrJLPWAAAACXZwQWcAAADCAAAAewCFOaKLAAATbUlEQVR42u1dCXQURRqemcTlNqARAReRKPqeyurzcbi6PGFBBQ9ARDd4y4qgAsKiru5blRUVweMpLqCwcojIJS7qej8FXCIIyXIakkDuhNxDLiaZpLtre6a6a6qrq3u6JzM9Nemuh7Fnuqe7uv6v/rv+cgnBxgP4fwEA+Sj4SWCyiZ3keT7sNYLTrGoug2SLCm2iTtqwYNJ6Ogg2h/wxgRGiiho34qnIhj7wEy74WyXFNfifhSyNd6hvLTfquBCiIoYHkfAqU7AjxB/+W1OczGnhYRTiPbwmqUC4Fp728JrgX04kIiBBpvPbyDgWjiEFaIJ3U4DYEXBR5UZAJDAa9LKyEleoeVwda+7g34cevPeT7ZuPHT1YWJBXV1vpbzsDuHaR3EAwh0tC1Ib9ifgAHDeORIulbiSiCFNirrpqaBRhRIcVfhDucvFf925d0gYPOr9v6pLXXvWdaWpuajAII/GlpPfCtD2JYzmcKCow4oJqsDiiLaAZISY4xLyCkG63KxGbO4C/KbdNzNj9U+Cl/O28vw1gEtbRk6ICo9BkxAe/pDif+MYInsxAzRNndNG7SvaqZ6+uI0eOvOLKS++4Y9Lu3Tuzsg7s+GxbWNXQbt4EhVDDB/HGm0YHVGFNVySHlN8Wfy08KMo/Vl5yoqm+4uD+Pfem35nkcd2bfgfLSIp6GzFihDgOw4Zdc/P4se8se7O4uNAmeFLA6OyUbvigqP1Gqp9zIVcTb8JEB9Byk/7wZxqrsvZlbN64LnpS02OAFXl0fxIhxNOn3Sk/Ao4hsANzQkItwF2GXnkZGmWxIWQEsKJUJrS8yQSHh8daPL8jznFcoLT6m7Zu2zB8xNUxkn3GJTXsDzEVbcGNcBIOHToEVxowxZOKDAViZHsHqK/XgpFasdUyuKIym5XKTMhTUFyaLb7smFHDpk25DZqEvbu5I+Nz9oUR/oEYPMM34SSLGklAEJ6ipk7FQiggg590kGo8F80ffe+rAyPh1vFjFUMQJeKZinJYACOqeU9IWONPhHdDoBxy6eAgx/LYC0b4mKb07KJWsTWUaxMU0sYNfmdgCkYEGwgecEjamuKjeH+Is8Ckt5tgRbbjRpD8CTAEhNOZPQuI8EvZ02/EMIxwxND0GNZgBB3oUGvs9F7yxIFRogwoMYY2dD86MIo6jOzlxYZv68AoujDq3yfFXrqRA6Mowgi5324eO1rQjCM5MHKaPjeScfTUgrlsmpMOjBJJqD08/T4B2CU0q6diO/lcHYHRJUMG2Us3Ug+B2+3GTzl4MtjkwDYeDOHsC6PfnJWEyzunRWKpDUi1Oze6ZcI4QcaRw5Mig9GYP15ndxgN6C/NJGfhRMQwun3iBNvrRnISliPUIobRwAv72oSLO8GQGMJo5XvL7M6NHBh1zFILtCVLX7IRjJDYYg9GZHGBxOJG/1z+psON4gYj6oqR2rpKzKeVBIPnDOoc+AB+/c0Om3hMFJkMTHEjHCLduyWjhRlih998awk89vmaWYZRfkGuXWCUELqRukso65llGFXXlNoLRoznYrf5z6i7VN9Q+933X7EHo9BCtqrqcrV0driR1bqRum/KhR8sxqqUQi3HXio2pFzXrl3Z5EYN9TXUpauA4ZUh9smgFYh1asyq2J/t2Aa7dCDzZ0FepNZ/QCrDupHHpQgDcLbgRuzASL2CETZ/a5MEr2AemHxJaJEkI8Y/PoBnfA0WiHsHRkaahCRe0Fpgz1bUTynUYohsi6eN/pp0RmFEVCwRO7Nq+Tvix9qaUyHFSPBHvPDeAhgN/G0/2DNBV6hFsSpGTF9fvzg9u9wIhwjRsQH9U5nVYeUhNl31gOAu+EcW5LX+ULMs1DgcRm6Xa8Xyt3FSdZr4sXpzBAZb4sJI6v2ejJ0Y7+GI3p6ur6Tp5vHEBFGi1FQF35SUlNTU1CS5JScn9+7de9KkSRs2bMjKyvJ6vaWlpQUFBTXBJh5XVFQ0NjZmZ2fn5OWeqqwIlDVXVl0yUhFfpxAq0LhbwqnYga6n9O5K9IeTudGgi/rJlzFhqZ04cRQZ/FaWgLa+2LQiGotXMOrSpQvj+UZAqXMwKAVyc7MioGqi1Bwn+klyIyieZ816lE0YiXCZM3vmbRPGjRh+dfJZrjpvZQD8gMUFqZImhw23m20odORXJIzgtJ4//0k2hRqVfbtZZZlQPeG45sC+B8FypeVlhXt2/fDUgicH9D+vZ49ubMDJo4NygxX06bpRv359WU4UGXLJIMKOYzpoxUzfqOq2+MHnrTm8b3fe0azi3GxveVFteWFdecmypYvnz5yx94fvaytKT2QfyTtysOZUSW72Yb+vAfDcpo/Xf7xxnd/fQCja7KatUau5M2KOmQIQ2p9EvVQrjg4hgPlT9LthxAvqwuvwsw4jlTs4AULowT5DKzJu+1ga2e1OG9la+xqSBj86N378TQwLNU9iLVkJS7x4sSL9cIoR0FAIhF864ZZxDKvYARg1N1eXF+UlRh4PUfOURjALXiQ2a1Y5wlGnwEpmVgauxjM1s19+8TmBUwQNWF6Kqqo+C9gUxBEUsyd2N6DAKOPn3bhBKDjNisYROKNow6FkB4rybhyXANsgSPl0JVCAfJHheerC8XXjTWNwoebUD7HOIBcUROOBRGBEUSX3VafHhN+lBUdSIBgAf8srocOb2uNAAaMQolWWGufQ2CoDwoUwIW2zwYN7pt3V2tIkKB2wZ6d0r/NWauwphauSLnT82OOPwFOvLn5x1A3DSkrzBSybBfcqHT6SJWnZpniRzu6OmG7kgCnmMHLLJVygU1lO0JPhRWZcefqc0ytIFwppmpq9iHyFRXk4RmkOHQ5dgG0lqFbpuPCWGuKWhAvcEWrWKOM9u56F0xJm36LjObNnwU3GiMiFoL3rEr6gAF7s9Z4Szzc3edHP75o6GYJDwTuC92+orwEmt9MIz40cMFmgHF3Q71wIgpxjh3F+kJW5D30kxJbK/xRSa6DjBl7Z3FBLwA7+HIVE4Nk7Jt+GYPfgA/dRnRSGYASf8cn2zfC+jz3xUFA6OjWyrGjPzJ0tYInn+KmdP34XECrtPsD58Qkv0PKjkbWEcwHxeN0H70kfgwSd+eh0PGEIPx71h2sJVmeaGwV5KS8oc7adamsxbWjZe/A4IL4IGCFhR3yp6z4QiFDp5o1reIAF0QBHwAhd/P7yZSFfj3EvNjI4YeUX7+lqtZWIm53xYPmdXKoCJXRwAssAAmgzJCR6DJJDpJ148QvPLcC5lvIpAOFGxNedE2+ZM2tGyN1gzGKj1+iAfnp17NcyPYl4EM2dz3UOvQ0RlbD/UROnNyTNTTeOgRds2rQWkMoG0LcEC05kw2fVVpX9kvFTakpPZEIBGaMitY8dPBBSm1SdNASjouKTsN8ZP+9W/4znQVyMf2o8CN/etVM0TgdG+Jfy+7cGOQQXoog2mXH5heedESX2JD4iuxvMjq0LuTLvf2CaeIvX33rlgoH95i2YLd5r7YerJf8pEOKOHvHjmrUr06fd+eGGD+Cb/5p9qJOoR1wr4X4Um6zqcjgC9Hm2VisvOgnRdtHAvrT1fUhn4qsriiS/o+FNzCkqNk6zRa++KD5vf9Ye2F0ucMP4+CExH64nWA1iD/zwlwVzOgdDam1uwHkAxbgBwB3kIRG9r5Qux0l3g7jktOQUNextQqhhPEDKT/38i23x0TiVs2THZ1sgbpa9+zoBrE5gRYoEa6irDvsuWsHysNFZ+qlop0hgnq59GdBHuv5f7zOieCJUURaNd6Kqy0Bl5FNhNGPW/YK6KK8JdzOHY0iK0RLxOF4wxYRIgx92FAVDJDNbegZvpW5EuNR0NKfOs/ga6BCMDHcYGR8N9sPhIQ6qGR9xlR8XRyuKre5ifLUQwkWLppcdXKPxf0d6ahuvWAivFhNu2hS3FEYqG43IBE0U9FjZYVN5+xGjRwsSdHcFExSQO/nNt1+45T3tqZUMOjEjImmp+9a4kRWqdwNoRrs5aRjyfWshKYSYmX9+yK1R+9JqiaYU/1cOHYJ6FVQj+OdfeBZ+c8+fpnRuGRTPBeYAGH+1UKRmysRbkZa9YMET8aQEr4AvWcJCTnE4cmRfaUm+o83EunucyjugTtsNpTiqy46YDaxEeRIQur/bpZijrAZDGKn3kJaWlp6ejvhCsifp4sFp55/X1+Qyf62V/J4rhqZRDH5xcrc0eqkL/fFltRZbv7BoSGlJgZb92LlhFK1qNWbvY/BquvsxQKT2Vo/bRd2ggy1HC8MxkGiX/XArWIKFRW7Cgo8CI55vh3Bxu+IMI0BLcgoWemkJBPX8ZyQ9W1KQ2KqtGSgM17OLvjyIV72iqFfioqjYAuYXvuKyS3fu+k4t1KyljWS1ipiZNnUiMRXdaJd7xtgk7iOllV7kufaWtpbGtjMN7b5Gv6+htqqM89eXFZ/861NP5Px6CF7U5K08fjDzs60fNdZVlZw4eqo4v7W5Jvt/B2orin/4akdZ0fHWptNtvrrGuuqD+/f859NP161e+ciD9z09f+4/nv/7uNGjRv3+2runTFq86KU3Xntl+gP3r3l/xfx5c8Wx6uZ2PTN/7qb169PT7x42/GpxEJPPcl35u4sn3Tr+8ssuHHr5kLFjrxehlpzkuuG6kY/PePCNJS+vWvHm1nVrVr67tO50WX5BTp23ss57iuoKduFRFaKGkhDPIqmhjM/m01WwT3v/+x2hPLGsKhmMIFELp2hJ7di/LxdOYQhbXr3Nr1+1w2pLzXJHcMfNZlTdIZBVgzkPw0MKdGg7VD7YtPpGyfsDxsYfj8HpunxDkktkqkRqXNxK3wMy0xIOrqjABXyyvLRehc3aj/gqZB38qcKfnPSeSmoR+OiIE45YZ40dc2ZYBhcGRt7qCsiHCvKOx508cP0v/s0Xn24V+3ZBvz57f/oRAEa3MobZWtREcmpkPqQzCNBcULJe9Bf/aIDkmjKRNypY1ANLrUWhhBGWvinyohZfw9r1K+JrXVeUFR49dECeuDwhas87p4d4zJQLW1Y5+d8k0W0ZLcpxmLtVZrphMnMiK8AVU6niwuQIh15e1MnVyrWVeHKrCqYGcv9UZSp37fqGJVnGLX5tof62fGHGEMSwDJKsDxjiTLRFE0ABdgJG+Jef/nuLDuOyUnVNCoInM3OPXLRF/NvGg5Ah8+Xn24gICQtt3NgbbLq7Iy7Ud+78kgX9AlcFCPYOdVBBmQPKTlv00gu2hhHSjZ59et6aD95j5v1NCoV4W/4rlr9jUxihac21+xiqZiwYtUqYaqtXrbAvN5KmuLKCDjtTPFEwJLY5s2fZWqhBVx6De3Ho4IkRIuHdaG46bV8YKZf9elhbuMOqt5rStmz+yLYw4lC0lro5DSNzHaiCO+wQCSn+NhZqWLFkxvfkY81Ag1UTcFhr1GC1n8HvwKhDo+l2OTByYGRSY5O8oECQMzLZ3KzXYhjxDowittGgeuR2YARAmwOjiJFELKmzHYzQQFRUFDowiowVhUbT4UaPPHyfAyMTMFIG94JZdtzUSRPsDqMlLy90YNTR0bQzN4KJ6L8oNlNzERw84klr1PDRDt3reLFZ8+/Z12+EmHPhyePQiw3/qmGEssYioKiRUjKs+abNTgDH4A80uDKErLugs1QF3xFccRmIClXCmkXsqEmC5oZ09oGRTJvNG9fhMFKvMdLJMze7HgVHA6DXPUk8RuVwo0BLv2sypZwIb2j2R8AeTJXCBKzqRvhMsDWMkG6UNmiAMjrNFx3PQx8//nD99k82f/3V5zk52fWNp1vbWuDWcUi0GZQ41H2T9ZTrjulbjqVmFYxkSrS1NBJJDhplUDwGS6qI/6187+39BzL8bWckzCnX/umlOKpKDhrhWHFFVWBNxDnn9rCtUJPUlzZfE8p+fGruPOBrwQqaeKypsdKrV6+uPZLHTxi3eevGkyfzKqpONTc3ShkZMq7Y0a/VqHV0IzQKgcI8Wb/siriuk1b5LtybYHEbNuyaVatXHMjcW1VdXl1VVl5WVF5WWFyc21BX3dJU39ToBapGLwbNh+F/ahhB3Hf6/DWXQv8IpbBJ+6mV5R4VkeHpWJUvJXRiy9gCz3LH5rbUynby1198uUOEy+gx19ueGylmYfitTAgtR2wncw4+On2aOZZjluRumbd15CaxAZY4Au8uX+oINbqzh6qOkOa6UgoobTdptwp4me90eea+nSW5h/bt/nrxwr/16Z7sUtVQs77+XFRuJ77pw9NV4e3EdM1HItS0lNZgQUjVvhyG91xC4hJtlkvoGcFqLEbHF9daeH9def6Rk9n7t29YNXxoWmqP5MHn9xg8oLc71ih064GuvqGGuFawzYbPLk0PDZxGAlCqllwYfyCvhBrmTIIli4C8WRsPZNFpYisnhZ5LPsuYt0mraAuQS2XIu9bxwO8HrX7py/a2QP20Vl9TVWV5/omtWz5avGjhvNmPTZ18+48/fCv+O3I4U1DmYotgFdirwGSlUNMsVqIv3VRKVRjvYWTWNU4YHnTIrw1CGx6STlEt9z2xgwBxUm2pwX3vgQBsByMivEWNWlALX+KOOAUxcKFG6Aomo62AVopQP65CnFXeAVbxUSh/6p5wNM1P0Hg6wlBZ3mEcqXbkRk7riE/SPqscHRhZ6t12YOQ0B1jh2/8BG/D3iBS97S0AAAAaelRYdGpwZWc6Y29sb3JzcGFjZQAAeNozAgAAMwAziTgjNQAAACR6VFh0anBlZzpzYW1wbGluZy1mYWN0b3IAAHjaM6ww1DGEYAARbwLnnf4emQAAAABJRU5ErkJggg==""> וכשנכנסה בהמה ממבוי גדול לקטן פגעה בפירות מיד דרך הלוכה דלאו מחזרת היא:"
Bava Kamma,43,3,גדיש,"עבד כפות לו וגדי סמוך לו ונשרפו עמו פטור - אגדי ואגדיש דקם ליה בדרבה מיניה שההורג העבד נהרג דכתיב נקם ינקם (שמות כ״א:כ׳) והאי דנקט גדי משום דמוקמינן לקמן בגדי דחד ועבד דחד דבגדיש ועבד ליכא לאוקמי הכי דאורחא דמלתא לשדורי איניש עבדיה לשמור גדישו ואיידי דנקט גבי עבד כפות וסמוך נקט גבי גדי כפות וסמוך ואע""ג דבגדי אין לומר היה לו לברוח שהרי אין בו דעת ואם אינו כפות וסמוך נמי חייב כדאמרינן בשילהי פרקין (דף כז.) שורו כממונו:"
Bava Kamma,44,0,גדיש,בגדיש דעלמא - אמאי משלם חררה הא שן הוא ובעינן שדה אחר דניזק וליכא:
Bava Kamma,50,0,שק,שכן ישנו בבור - שאם היה גדי טמון בשק או במרצוף ונתגלגל ונפל לבור חייב:
Bava Kamma,75,0,בגד,"מרקם טהורים - עיר שרובה נכרים היא ודם נכרי' טהור מדאורייתא דכתיב (ויקרא י״ב:ב׳) דבר אל בני ישראל אשה כי תזריע וילדה בת ישראל מטמאה בלידה ובנדה ולא נכרית ואע""ג דרבנן גזרו עליהם שיהו כזבין על כתמיהן לא גזרו דהא כתמין דישראל גופייהו מדרבנן נינהו דמדאורייתא דם יהיה זובה בבשרה כתיב (שם טו) שתראהו מגופה ולא שתמצאהו בבגדה ואפילו ראתה מגופה אמרינן במס' נדה (דף לד.) שלא גזרו על דם נכרית טומאה אלא בעודו לח דתנן דם הנכרית ב""ש מטהרין וב""ה אומרים כרוקה וכמימי רגליה מטמאין לח ואינן מטמאין יבש:"
Bava Kamma,80,0,שנים,שסיכן ג' בני אדם - לפיכך לא נסקל בשנים הראשונים וכשנגח שלישי מתו כולם הלכך משלם עליו כופר:
Bava Kamma,117,0,פירות,בששים - עם הקרקע דהכל בכלל שהקונה קרקע בפירותיה נותן עיניו קצת בשבח של אחר זמן:
Bava Kamma,121,0,גדיש,"בדידה - בגדיש ולשמעינן אע""פ שאין דרך להטמין בו חייב הואיל והדליק לתוך של חבירו וכ""ש בירה:"
Bava Kamma,121,0,גדיש,"בתרתי פליגי [פליגי] במדליק בתוך שלו כו' - ופטרי רבנן אפילו כלים שדרכן להטמין בגדיש דהא גזירת הכתוב הוא דטמון באש פטור ור' יהודה מחייב אטמון ובכלים ל""ש אותן שאין דרכן להטמין ול""ש אותן שדרכן להטמין:"
Bava Kamma,122,0,גדיש,"ד""ה משלם מה שבתוכו - רבא מתרץ לה לטעמיה בכלים שדרכן להטמין בגדיש:
"
Bava Kamma,122,0,גדיש,"ד""ה משלם מה שבתוכו - רבא מתרץ לה לטעמיה בכלים שדרכן להטמין בגדיש:"
Bava Kamma,135,1,כרם רבעי,סבר לה כצנועין - דאמרינן לקמן (בבא קמא ד' סט.) בכרם רבעי הצנועים מניחין כו' בני אדם חסידים שרוצין לסלק ידי כל אדם מן העבירה כשיש להן כרם רבעי וחוששין שמא אוכלין ממנו עוברי דרכים בלא פדיון:
Bava Kamma,136,1,שביעית,בשביעית - שהוא הפקר ובהיתר הן באין לאכול:
Bava Kamma,137,0,כרם רבעי,"הכא נמי בכרם רבעי - אע""ג דלאו דידיה הוא קדש קדש ממעשר יליף אבל לקט והקדש בעלמא לא אבל השתא דאמר רבי יוחנן צנועין ורבי דוסא אמרו דבר אחד ש""מ טעמייהו משום דלא בעי ברשותו ואפילו במילתא דעלמא דכל כמה דלא אייאוש יכול להפקיר ולהקדיש ולחלל:"
Bava Kamma,139,0,שנים,בשנים אומרים קידש - פלוני את האשה בניסן:
Bava Kamma,140,0,שנים,אין מכירה - אלא בשנים מוכר ולוקח:
Bava Kamma,151,1,שק,וכל העומד לפדות כו' - ובעלי מומין כפדוים דמו הואיל וסופן לכך ובבעלי מומין מעיקרן עסקינן דאי בשקדם הקדישן את מומן תו לא חזו לפדיון משנשחטו דשמעינן ליה לרבי שמעון בן לקיש אליבא דר' שמעון בשמעתא בתרייתא דמסכת תמורה (ד' לב:) קדשי מזבח בכלל העמדה והערכה ומשנשחטה אינה יכולה לעמוד אבל בבעל מום מעיקרו מודה:
Bava Kamma,157,0,ארץ ישראל,"מתני' אין מגדלין בהמה דקה בארץ ישראל - משום ישוב א""י שמבעיר את השדות וכל שדות א""י סתמן דישראל:"
Bava Kamma,164,1,ארץ ישראל,פרסי - לשון נאה מארמי בארץ ישראל הסמוכה ליון נקט יוני ובבל הסמוך לפרס נקט לשון פרסי:
Bava Kamma,173,0,שנים,"והרי מציאה - דתנן בשנים אוחזין (ב""מ דף יב:) מציאת בנו ובתו הקטנים הרי אלו שלו ואוקימנא התם גדול וסמוך על שולחנו זהו קטן:"
Bava Kamma,182,0,ארץ ישראל,כל השבטים - יצאו עצמותיהם ממצרים ונקברו בארץ ישראל שנאמר והעליתם את עצמותי מזה אתכם (שמות י״ג:י״ט) משמע שאף עצמותם העלו ולא נכתב יוסף אלא להודיעך שבחו של משה שכל ישראל נתעסקו בביזה והוא עסק במצוה:
Bava Kamma,183,0,בפרק טבעת אדם,המחובר לטמא טמא כו' - במסכת כלים היא בפרק טבעת אדם דקתני אונקלי של דרגש ושל שולחן טמאה ושל מנורת עץ טהורה זה הכלל המחובר לטמא טמא לטהור טהור אונקלי מסמר של מתכת עשוי כמזלג לתלות שם בהמה בשעת הפשטה ותחוב בכותל כדאמרינן בתמיד נשחט (פסחים סד.) אונקליות של ברזל היו תחובין בעמודים כו' ואם תחבו במנורת עץ דפשוטי כלי עץ בטל מסמר לגבה ואינה מקבלת טומאה ואפי' נגעה בו טומאה אבל בדרגש ובשולחן שמקבלין טומאה הן אף הוא מקבל טומאה:
Bava Kamma,185,1,נסר,"וכ""ש שינוי דאורייתא - כלומר להכי נקט כלים לאשמועינן דהני עצים דקתני בנסרים משופים עסקינן ועשאן תיבות וקתדראות דהוי שינוי קל שחוזר לברייתו דאי בעי משליף ומנתק הנסרים זו מזו והרי הן נסרים כבתחילה ואפי' הכי קני וכ""ש עצים ושיפן דהוי שינוי גמור ומדאורייתא קני כדאמר במרובה (לעיל בבא קמא דף סו.) שינוי קונה כתיבא ותנינא והשיב את הגזלה מה תלמוד לומר אשר גזל אם כעין שגזל יחזיר ואם לאו דמי בעלמא בעי לשלומי:"
Bava Kamma,188,0,שנים,"פירות ושבח פירות - תנן במסכת גיטין (דף מח:) אין מוציאין לאכילת פירות ולשבח קרקעות מנכסים משועבדים מפני תקון העולם הפסד לקוחות אכילת פירות ושבח קרקעו' מפרש להו בשנים אוחזין (ב""מ ד' יד:):"
Bava Kamma,188,1,שנים,"רבי מאיר - בשנים אוחזין (שם דף יב:) מצא שטרי חוב אין בהן אחריות נכסים יחזיר לפי שאין ב""ד נפרעין מהן:"
Bava Kamma,197,0,רבי יהודה,מגרומתא - שחט מתוך אחת הטבעות והגרים חוץ בין טבעת לטבעת ושייר מלא החוט על פני רובה ורבי יוסי ברבי יהודה מכשר ליה במלא החוט על פני רובה ורבנן בעו על פני כולה בהכל שוחטין (חולין דף יח.):
Bava Kamma,197,0,רבי יהודה,דלא אכלך ספק איסורא - דמספקא ליה הלכתא כמאן אי כרבנן דאסרי אי כרבי יוסי ברבי יהודה דמכשר:
Bava Kamma,200,0,פירות,בקליפי ערלה - קליפי אגוזים או שאר פירות אבל קליפת העץ לא דאין ערלה אלא בפירות:
Bava Kamma,200,0,פירות,שביעית - אסור לעשות סחורה בפירותיה וקליפי פירות קאמר ולא קליפי עצים דעצים אין שביעית חלה עליהן כדלקמן דסתם עצים להסקה ניתנו:
Bava Kamma,201,2,בגד,"ואם לאו טהור - הבית שלא האהיל על רביעית שכבר חסר בהבלעו בכסות אבל הכסות טמא שתחלת נגיעה ברביעית מצומצם נטמאה וקתני מיהת ואם לאו טהור אע""ג דחזותא דרביעית איכא שהדם שנשאר בבגד שאי אפשר לסוחטו נראה לנו בבגד אלמא חזותא לאו מילתא היא:"
Bava Kamma,201,0,שביעית,"ספיקי סטים וקוצה - סטים קרוג""א בלע""ז כרכום קוצה גווד""א בלע""ז להכי נקט ספיחי דבשביעית ליכא אלא ספיחים:"
Bava Kamma,204,0,האשה,"ופנחיא בעלמא הוא דבעינא - כלומר להצלה נתכוונתי פנחיא לשון חוזק וחבירו בהאשה [שלום] ביבמות (דף קטו:) לפנחיא שבקיה גבי מצא כלי וכתוב עליו קו""ף קרבן מ""ם מעשר תי""ו תרומה:"
Bava Kamma,204,5,פירות,בפירות - לקבל פירות בשער היוקר:
Bava Kamma,219,0,שק,באשם רועה - עד שיומם וימכר ויפלו דמיו לקיץ המזבח עולה לשם ועורה לכהנים זה מדרש דרש יהוידע הכהן בשקלים (דף ט:) ובתמורה (דף כג:) וכל זמן שהוא תם אין יוצא לחולין לימכר לפיכך ירעה והוא מעצמו אין יכול להשתנות מאשם לעולה:
Bava Kamma,223,0,ארץ ישראל,"לב""ד הגדול - שבארץ ישראל:"
Bava Kamma,225,0,פירות,"ולא לך אלא לגר - בקדושין היא (ד' כ.) ובערכין (דף ל:) כמה קשה אבקה של שביעית אדם שנושא ונותן בפירות שביעית סוף מוכר את עצמו שנאמר ונמכר לך לא לך אלא לכנעני כו' ולע""ז עצמה לחטוב עצים ולשאוב מים ואכולהו קאי גאולה תהיה לו אלמא גזל כנעני אסור:"
Bava Kamma,236,5,בגד,ואם היה החוט שחור - שארגו בבגד לבן רשאי ליטול הכל לפי שהשחור מגנה את הלבן:
Bava Kamma,237,0,מחט,"ולא יטיל בו יותר מג' חובין - דרך הסורקים לתת לולאות של טוי במחט לאורכו של בגד שמותחו בהן כשהוא נסרק וחובטו במקלות וכשנגמר ובולטין אותו מקום הלולאות שנמתח שם משוה אותן ונוטל אותן הקצועים לעצמו כדאמר לקמן ואשמועינן תנא שלא יתפרם לאותן לולאות בחזקה כדי שלא יכול למתחו יותר מדאי אלא ג' חבין יפיינ""ץ בלעז ג' תפירות במחט:"
Bava Kamma,237,0,בגד,"ה""ג אמטויי ואתויי חד או דלמא אמטויי ואתויי תרי - מנהג תופר אומן להוליך ולהביא המחט בבגד קודם שימשוך כל החוט וקא מבעיא ליה הנך ג' חוטין דקתני מי חשיבא הולכה והובאה חד דהוו להו ג' הולכות וג' הובאות א""ד הולכה והובאה תרי חשיב להו:"
Bava Kamma,237,1,בגד,וחוץ למחט - שכל זמן שאין מן החוט אלא מלא המחט מצומצם אין יכול לתוחבו בבגד: בברייתא גרסינן ומטלית שהיא פחותה מג' על ג':
Sanhedrin,2,2,חמשה,וחבלות - החובל בחבירו חייב בחמשה דברים כדאמרינן בבבא קמא (דף פד.) ואיש כי יתן מום בעמיתו וגו' כן יעשה לו בממון ובגמ' פריך היינו דיני ממונות:
Sanhedrin,2,2,שנים,"לא כהטייתך - אחרי רבים לזכות אני אומר לך לנטות אחרי רבים לחובה אלא לזכות על פי אחד אפילו אין יתירין מזכין על המחייבין אלא אחד זכה אבל לחובה עד שיהו מחייבין עודפין על המזכין שנים והכי קאמר לא תהיה אחרי רבים לרעות על פי אחד אבל אחרי רבים בשנים אפי' לרעות הלכך על כרחך כ""ב בעינן דבציר מעשרה מזכין ליכא למימר דהא כתיב והצילו העדה ותו לא משכחת חובה בציר מי""ב:"
Sanhedrin,8,1,ארץ ישראל,ומהתם להתם - מנשיא דארץ ישראל לדון בארץ ישראל:
Sanhedrin,8,2,האשה,"שבט - לשון שררה ויש להן רשות להפקיר דהפקר ב""ד הפקר דכתיב (עזרא י) וכל אשר לא יבא וגו' ביבמות בהאשה רבה (יבמות דף פט:):"
