Masechet,Daf,Comment,References,Text
Bava Kamma,67,0,שבת,שורו שהדליק את הגדיש בשבת חייב - חצי נזק דמשונה הוא:
Bava Kamma,67,1,שבת,חוץ מחובל ומבעיר - כדמפרש טעמא במס' שבת בפרק האורג מדאצטריך קרא למישרי מילה מכלל דשאר חובל חייב ומדאסר רחמנא שריפת בת כהן בשבת דמקלקל הוא מכלל דמקלקל בהבערה חייב כגון השורף כלי דמקלקל הוא:
Bava Kamma,75,0,נדה,"מרקם טהורים - עיר שרובה נכרים היא ודם נכרי' טהור מדאורייתא דכתיב (ויקרא י״ב:ב׳) דבר אל בני ישראל אשה כי תזריע וילדה בת ישראל מטמאה בלידה ובנדה ולא נכרית ואע""ג דרבנן גזרו עליהם שיהו כזבין על כתמיהן לא גזרו דהא כתמין דישראל גופייהו מדרבנן נינהו דמדאורייתא דם יהיה זובה בבשרה כתיב (שם טו) שתראהו מגופה ולא שתמצאהו בבגדה ואפילו ראתה מגופה אמרינן במס' נדה (דף לד.) שלא גזרו על דם נכרית טומאה אלא בעודו לח דתנן דם הנכרית ב""ש מטהרין וב""ה אומרים כרוקה וכמימי רגליה מטמאין לח ואינן מטמאין יבש:"
Bava Kamma,89,0,בבא מציעא,"דאמר שוכר כשומר חנם דמי - בבבא מציעא בהשואל (ד' צה:) ונתני חוץ משומר חנם והשוכר:
"
Bava Kamma,96,2,כתובות,שמין את האשה - כמה האשה יפה בשביל ולדות הללו עד שלא ילדה וכמה היא יפה עכשיו כשנתרוקנה ונפחתו דמיה ונותן לבעל ונזקה של אשה אינו בכלל שומא זו דאין כאן אלא פחת ריקון העובר אבל כחש גופה מחמת המכה ונפחתו דמיה משהיתה ראויה לימכר כשהיתה בריאה ריקנית הוא נזק ואינו של בעל אלא כשאר חבלה הוא והדין קצוב בכתובות (דף סה:) בזמן שבסתר לה שני חלקים ולו אחד ובזמן שבגלוי לו ב' חלקים כו':
Bava Kamma,97,0,שבת,"לא קשיא - כלומר אמר לך רב חסדא תרוייהו תנאי כוותי קיימי דבדמי ולדות פטור והא דתניא חייב בשבת ולדות ואליבא דר""ש דאמר אשה פלגא בהו והיא קיימת: "
Bava Kamma,100,0,בכורות,"שור פסולי המוקדשין - כגון בכור בעל מום שהוא של כהן דקרינן ביה שור רעהו או שור קרבן שנפל בו מום ונפדה דקרינא ביה שור רעהו ואפ""ה לענין בור פטור דכתיב והמת יהיה לו מי שראוי לו להאכיל נבילתו לכלבים יצא זה כו' דהכי אמרינן בבכורות (דף טו.) גבי פסולי המוקדשין שנפדו תזבח ולא גיזה בשר ולא חלב ואכלת ולא לכלביך אבל שור שנגחו חייב כדמפרש לקמיה בפירקין ולהכי נקט פסולי המוקדשים דאילו קדשים תמים מאי אריא בור אפי' שור שנגחו נמי פטור דכתיב שור רעהו ולא שור הקדש:"
Bava Kamma,102,2,בבא בתרא,"אי במסירה - קני להו שהיה רה""ר או חצר שאינה של שניהן שאין משיכה קונה שם דאין משיכה אלא בסמטא או בחצר של שניהן בהמוכר את הספינה בבבא בתרא (דף עו:):"
Bava Kamma,106,0,בכורות,שור פסולי המוקדשין - שנפדה אין המיתה שלו דקיימא לן בבכורות בפרק ב' (דף טו.) גבי פסולי המוקדשין לאחר פדיונו תזבח ולא גיזה בשר ולא חלב ואכלת ולא לכלביך:
Bava Kamma,118,1,שבת,"ליהוי כזורה - דחייב משום מלאכה בשבת אע""פ שהרוח מסייעתו כשהוא מגביה התבואה ברחת שקורין פליי""א:"
Bava Kamma,119,0,"ב""ב","מלך פורץ - גדר שדה אחרים לעשות לו דרך ולאוכלוסין שלו דאמרי' בב""ב (דף ק:) דרך המלך אין לה שיעור:
"
Bava Kamma,124,1,חולין,"אבל עופות טמאים לא - דלית בהו טומאה כדאיתא בחולין (ד' ק:) יכול תהא נבלת עוף טמא מטמא בגדים אבית הבליעה ת""ל נבלה וטרפה לא יאכל לטמאה בה מי שאיסורו משום בל תאכל נבילה וטריפה יצא זה שאין איסורו משום בל תאכל נבילה וטריפה אלא משום בל תאכל טמא:"
Bava Kamma,136,1,שביעית,בשביעית - שהוא הפקר ובהיתר הן באין לאכול:
Bava Kamma,137,0,שבת,הלוקח יין מבין הכותים - בערב שבת בין השמשות כדתניא בתוספתא וקדש עליו היום ואין לו מה לשתות בשבת ואין לו פנאי להפריש:
Bava Kamma,138,0,שבת,גנב ומכר בשבת - אבל טבח קם ליה בדרבה מיניה:
Bava Kamma,138,0,חולין,בשני אלו - בטרפה ובחולין בעזרה דקא סבר רבי שמעון שחיטה שאינה ראויה לא שמה שחיטה אבל לרפואה ולכלבים שחיטה ראויה היא דאי בעי מצי אכיל מיניה:
Bava Kamma,139,0,שבת,עקוץ תאינה - לקוט תאינים מתאינתי בדמי הגניבה בשבת וכן עשה ונתחייב מיתה:
Bava Kamma,139,0,שבת,זרוק גניבה לחצרי - בשבת ואני אתן לך מעות וכן עשה קנאה לוקח וזה נתחייב מיתה:
Bava Kamma,140,0,שבת,"גנב וטבח בשבת - ואע""ג דאיכא חיוב מיתה:"
Bava Kamma,144,0,שבת,בכת אחת בזה אחר זה - שהעידו היום על הגניבה ואמרו באחד בשבת גנב ולמחר על הטביחה ואמרו בשני בשבת טבח:
Bava Kamma,144,0,שבת,"ומאי נינהו כו' אבל בעדות אחת בבת אחת - שהעידו על שתיהן זו בתוך כדי דיבור של זו ואמרו באחד בשבת גנב ובשני בשבת טבח והוזמו על שני בשבת ואע""ג דאאחד בשבת לא איתזום מיהו איגלאי מלתא דכי אסהוד פסולין הוו דסבר ר' יוסי למפרע הוא נפסל ובטלה כל עדות אותה שעה שכולה עדות אחת היא:"
Bava Kamma,144,1,שבת,"אגניבה דלא מיתזמי לא איתזום - ואע""ג דבהדדי אסהידו ליה הא לא אתחיל פסולייהו מההיא שעתא דנימא אע""ג דאאחד בשבת לא איתזום מיהו שעת עדותן שעת פסלות היתה:"
Bava Kamma,147,0,שבת,מאי לאו שהעידו על הגניבה - שגנב באחד בשבת:
Bava Kamma,147,1,שבת,וחזרו והעידו - שטבח בשני בשבת והוזמו על יום ראשון בשלישי בשבת:
Bava Kamma,147,2,שבת,וחזרו והוזמו - ברביעי בשבת על יום שני:
Bava Kamma,147,0,שבת,"וקתני משלמין ד' וה' - ואע""ג דמשלישי בשבת היו מוכחשים על הטביחה דכיון דלא גנב לא טבח:
"
Bava Kamma,147,0,שבת,וגנב וטבח בשבת - פטור אטביחה דהוי מתחייב בנפשו:
Bava Kamma,154,0,בכורות,"אי למעשר בהמה - ואע""ג דלא כתיב ביה שה אלא צאן קאמר רבא דפסול הא אמרינן בבכורות לענין מילי טובא דגמר תחת השבט מתחת אמו הלכך להא מלתא יליף נמי ופסול:"
Bava Kamma,154,0,כלאים,לענין פדיון פטר חמור - דכתיב שה וקא אשמעינן רבא טעמא דמתני' דקתני אין פודין בכלאים מהכא הוא:
Bava Kamma,155,0,תמורה,עובר ירך אמו הוא - פלוגתא בתמורה (ל: לא.):
Bava Kamma,159,0,שבת,לא היו מתריעין - בשבת:
Bava Kamma,159,0,"ב""ב","מלתא דנפשיה - בב""ב בהשותפין (ב""ב דף יב:) דאימנוה לאותוביה ברישא ולא איסתייעא מילתא:"
Bava Kamma,160,2,תענית,"עד שתרד רביעה שניה - זמנה בי""ז במרחשון כדאמרינן בתענית (דף טז.) ומאז והלאה הזרעים צומחות וקשה לה דריסת הרגל:"
Bava Kamma,163,0,מנחות,ועל אותה שעה שנינו - במנחות (דף סד:) מעשה שבא העומר שהיה רגיל לבא מן הקרוב לירושלים אותה שעה בא מגנות צריפין רחוק מירושלים לפי שהחריבו בני המצור את תבואות השדה:
Bava Kamma,164,0,בכורות,"ניבי - ינייבי""ש ל""א ארבע שיני הכלב הארוכות שבהן נושך כך שמעתי (חולין דף נט.) (בבכורות):"
Bava Kamma,167,0,סנהדרין,אלהים בעינן - דהא כולהו בפרשת אלה המשפטים כתיבי אדם באדם וכי יריבון אדם בשור וכי יגח ובההיא פרשה כתיב עד האלהים יבא דבר שניהם וקסבר אכולהו קאי והיינו מומחין וסמוכין ובבבל אין סמיכה כדאמר בסנהדרין פ' קמא (דף יד.) שור בשור ושור באדם נמי התם כתיבי שור בשור וכי יגוף שור וגו' שור באדם ארבעה שומרים התם כתיבי ושליחות יד התם כתיב:
Bava Kamma,168,0,שבת,"ה""ג וחכמים אומרים שבתו ורפואתו כל שישנו כו' - הקישן הכתוב וזה שאין חייב בשבת אינו חייב בריפוי ורבנן קמאי מחייבי ליה לתרוייהו:"
Bava Kamma,173,1,שבת,מודה רב בשבת - דיהבינן ליה לאב:
Bava Kamma,174,0,יבמות,"תיקשי לך גר - שלידתו והורתו בקדושה אפילו לרבי יהודה יש לו אחוה ופסול למלכות ואפילו לשוטר בעלמא אא""כ אמו מישראל בפרק החולץ ביבמות (דף מה:):"
Bava Kamma,174,1,שבועות,פסולה לעדות - דכתיב גבי עדים זוממין ועמדו שני האנשים ותניא בשבועות (דף ל.) בעדים זוממין הכתוב מדבר דמשמע אנשים ולא נשים קטן נמי מהכא נפקא לן דכתיב אנשים ולא קטנים ועוד דעדות שאי אתה יכול להזימה היא דלאו בר עונשין הוא:
Bava Kamma,174,0,סנהדרין,"דאי ס""ד - כוליה קרא לכדאמר בסנהדרין (דף כז:) אתא לפסול קרובים:"
Bava Kamma,176,1,יבמות,יאמרו בנכסי צאן ברזל - בכתובתה דהיינו נדוניא שהכניסה לו בשומא מבית אביה וכותבין אותה בכתובתה ומקבל עליו חתן אחריות ואם פיחתו פיחתו לו ואם הותירו הותירו לו כדאמרינן [ביבמות באלמנה לכהן גדול (יבמות דף סו.)] נכסי צאן ברזל נכסים העומדים באחריות המקבל לשלם כעין ברזל זה שהוא קשה להיות פוחת והתם ודאי לא מצי מזבנה:
Bava Kamma,177,0,כתובות,"כ""ה - סלעים והוא מנה מאה זוז כתובת אלמנה ופחותה שבכתובות נקט:
"
Bava Kamma,178,1,פסחים,חמץ - נכרי שהלוה את ישראל על חמצו ולא הרהינו אצלו דמחוסר גוביינא שהיה עומד החמץ בביתו של ישראל ואין לנכרי עליו אלא שיעבוד כשבא עת ביעורו מפקיע איסור החמץ את שיעבוד הנכרי וחייב ישראל לבערו והא דתנן בפסחים (דף ל:) נכרי שהלוה לישראל על חמצו מותר בהנאה לאחר הפסח מוקי לה רבא התם בשהרהינו אצלו שנתנו במשכון ביד נכרי דלא מחוסר גוביינא ולאו שיעבוד אלא קנייה ממש:
Bava Kamma,178,2,סנהדרין,סטרו - על הלחי כמו הסוטר לועו של ישראל בסנהדרין (דף נח:):
Bava Kamma,178,0,בכורות,צרם - משך ובבכורות (דף לד.) שמעתי לשון פוגם:
Bava Kamma,181,0,שבועות,מה הטבה רשות - בשבועות (דף כז.) מפרש ליה לקרא דלא מתוקם אלא בדבר הרשות:
Bava Kamma,181,0,שבועות,"דכוותיה גבי הרעת אחרים - דקתני התם יכול נשבע להרע לאחרים ולא עשה יהא חייב ת""ל להרע או להטיב מה הטבה רשות בשבועות (שם) כו':"
Bava Kamma,181,0,נזיר,וכפר עליו - בנזיר כתיב:
Bava Kamma,181,2,תענית,מכל דבר - המסגף עצמו בתענית:
Bava Kamma,183,0,כתובות,ועיניה מטייפי - עיניו מצפות למעלה למרחוק למזונותיו וחבירו בכתובות (דף ס.) נטוף עיניך:
Bava Kamma,183,0,תמיד,המחובר לטמא טמא כו' - במסכת כלים היא בפרק טבעת אדם דקתני אונקלי של דרגש ושל שולחן טמאה ושל מנורת עץ טהורה זה הכלל המחובר לטמא טמא לטהור טהור אונקלי מסמר של מתכת עשוי כמזלג לתלות שם בהמה בשעת הפשטה ותחוב בכותל כדאמרינן בתמיד נשחט (פסחים סד.) אונקליות של ברזל היו תחובין בעמודים כו' ואם תחבו במנורת עץ דפשוטי כלי עץ בטל מסמר לגבה ואינה מקבלת טומאה ואפי' נגעה בו טומאה אבל בדרגש ובשולחן שמקבלין טומאה הן אף הוא מקבל טומאה:
Bava Kamma,183,1,שחיטת חולין,לא לחנם הלך זרזיר - רבי אליעזר סבר זרזיר עוף טמא הוא ורבנן פליגי עליה בשחיטת חולין באלו טריפות (חולין ד' סה.):
Bava Kamma,185,0,שחיטת חולין,אין מצטרף - דתנן בשחיטת חולין חמש רחלות גוזזות כל אחת מנה ופרס חייבות בראשית הגז וראשית הגז מהו הגוזז רחל לאחר שגזזה נותן מן הגיזה לכהן לפי מה שירצה ובלבד שתהא נתינה חשובה וקתני דאם גזז אחת וצבעה וכן שניה וכן שלישית אין מצטרפות למנה ופרס להתחייב דקננהו בשינוי:
Bava Kamma,193,2,פרה,ומשני דלא בחשי - שאין מקפידין כל כך שיהו בודקין ומחפשין על דבר זה ואי אשכחי קפדי הלכך אית ליה אורחא שנצרך לילך שם יקבלם ויוציא לשם בסחורה ואי לאו הואיל ואין יכול להראותם בכאן בפרהסיא לבני מישן הבאים כאן אם רוצה לא יקבלם:
Bava Kamma,195,0,פסחים,במועד - בזמן ביעורו בו' שעות ודכוותה בפסחים (דף י:) לא בדק בתוך המועד יבדוק לאחר המועד:
Bava Kamma,197,0,סנהדרין,לכשיצא כו' - בדיין קמיירי בסנהדרין:
Bava Kamma,198,0,סנהדרין,שנשא ונתן ביד - וזיכה את החייב שהיה לו משכון למלוה ממנו ונטל דיין למשכון והחזירו ללוה וחייב את הזכאי נטל ביד ממון מן הנתבע ושילם לתובע וטימא את הטהור נטל שרץ בידים וזרקו עליה לטמאו ודאי להחזיק דבריו וטיהר את הטמא נטל הדיין לפירות טמאים וערבן עם שאר פירות האיש השואלו והוה ליה עושה מעשה בידים ומזיק והכי מפרש בסנהדרין בפרק אחד דיני ממונות (סנהדרין דף לג.):
Bava Kamma,201,0,שביעית,"ספיקי סטים וקוצה - סטים קרוג""א בלע""ז כרכום קוצה גווד""א בלע""ז להכי נקט ספיחי דבשביעית ליכא אלא ספיחים:"
Bava Kamma,202,0,"ב""מ","ואיבעית אימא - הך סתמא ודאי עיקר הוא דקתני לה התם בב""מ (עו.) גבי הלכתא פסיקתא דהא לא שייכא התם ולא תני אלא משום פיסוק הלכה שפסקה התנא עם כל החוזר בו שלא נחלק אדם עליהן:"
Bava Kamma,204,0,יבמות,"ופנחיא בעלמא הוא דבעינא - כלומר להצלה נתכוונתי פנחיא לשון חוזק וחבירו בהאשה [שלום] ביבמות (דף קטו:) לפנחיא שבקיה גבי מצא כלי וכתוב עליו קו""ף קרבן מ""ם מעשר תי""ו תרומה:"
Bava Kamma,211,2,שחיטת חולין,"כר""מ - בשחיטת חולין דתנן השוחט את הבהמה ומצא בה בן ט' חי כו':"
Bava Kamma,217,1,סנהדרין,קטן - שאין איש בידוע שאין לו בנים יתנהו לכהנים ומהכא נפקא לן דקטן לאו בר אולודי הוא בסנהדרין בבן סורר ומורה (סנהדרין דף סט.):
Bava Kamma,217,1,שבת,כשהוא אומר מלבד איל הכפורים - משמע למי שזה ניתן זה ניתן ואיל הכפורים אין יכול להקריב אלא כהן שבאותו משמר כדכתיב (דברים י״ח:ח׳) לבד ממכריו על האבות אני בשבתי ואתה בשבתך:
Bava Kamma,217,1,זבחים,אי [בכהן] טמא - היכי מצי למימר דבר שיש לו חלק בו והא קיימא לן בזבחים (דף צח:) דאין טמא חולק בקדשי המקדש ואפילו בעורות וגזל הגר נמי קדשי המקדש הוא:
Bava Kamma,217,1,ערכין,"לשדה היוצאה לכהנים - מקדיש שדה אחוזה ולא גאלה מן ההקדש ומכרה גזבר לאחרים כשהיא יוצאה מיד הלוקח ביובל מתחלקת לכהנים משמר שנכנס בו יובל שנאמר ואם לא יגאל את השדה בעלים ואם מכר את השדה גזבר לא יגאל עוד בעלים אלא והיה השדה וגו' והכי תניא בת""כ ובערכין:"
Bava Kamma,218,0,מנחות,לבעלי מומין טהורין - מתחלקת דקיימא לן זבחים (ד' צח:) איש חולק ואפי' בעל מום בקדשים ובמנחות:
Bava Kamma,219,0,מנחות,"אין חולקים - מנחות כנגד מנחות וקרבן כנגד קרבן מלכל בני אהרן תהיה איש כאחיו נפקא לן בקדושין (דף נג.) ובמנחות פרק אלו מנחות (מנחות דף עג.):
"
Bava Kamma,219,6,"זבחים, מנחות",ולוג שמן של מצורע - מה שנשאר בלוג מיציקה לכף כהן של השמאלית נאכל לכהנים דתניא במנחות (דף עג.) ובזבחים (דף מד:) לכל קרבנם לרבות לוג שמן של מצורע דהוא נמי קרוי קרבן דכתיב והקריב אותו לאשם ואת לוג השמן וסמיך ליה לקרא קמא בקדש הקדשים תאכלנו בויקח קרח:
Bava Kamma,219,2,שחיטת חולין,והמורם מאיל נזיר - זרוע בשלה וחלה ורקיק וחזה ושוק של שלמים בכלל תודה הוא דתודה שלמים אקרי והנך תרתי תודה ואיל נזיר משום דדמיין להדדי חשיב להו בחדא כדאמר בשחיטת חולין בפרק הזרוע:
Bava Kamma,219,3,זבחים,"ועורות קדשים - עורות עולה וחטאות ואשמות אבל קדשים קלים עורותיהן לבעלים כדאמר בזבחים פרק טבול יום (זבחים דף קג.) ומש""ה קא חשיב להו בהדי הנך דבירושלים למעוטי דאין נחשבים בהדי הנך דגבולים דהני עורות לא מתייהבי להו אלא בירושלים ובהדי הנך דבמקדש לא חשיב אלא הנהו דאי נפקי חוץ לקלעים מפסלי ביוצא:"
Bava Kamma,219,0,"שקלים, תמורה",באשם רועה - עד שיומם וימכר ויפלו דמיו לקיץ המזבח עולה לשם ועורה לכהנים זה מדרש דרש יהוידע הכהן בשקלים (דף ט:) ובתמורה (דף כג:) וכל זמן שהוא תם אין יוצא לחולין לימכר לפיכך ירעה והוא מעצמו אין יכול להשתנות מאשם לעולה:
Bava Kamma,222,0,שבת,"והיינו דרב פפא דאמר היתה פרה גנובה לו - כלומר גנב פרה מערב שבת וטבח בשבת חייב אף בתשלומין ארבעה וחמשה שהרי נתחייב בקרן קודם שיבא לידי איסור סקילה ואף על גב דקנסא לא אתי עליה עד שבת לא פטרינא ליה מקנסא משום חיוב מיתה דאמר באלו נערות (כתובות דף לד:) קנס חידוש הוא שחידשה תורה הלכך אע""ג דמקטיל משלם:"
Bava Kamma,222,1,"שבת, כתובות","היתה פרה שאולה לו וטבחה בשבת פטור - מן הכל דלא אמרינן משעת שאלה מחייב ליה אקרנא וקמה ברשותיה אפילו למלאך המות אלא בשעת טביחה הוא דגזליה ואיסור שבת וגניבה באין כאחד ונפטר מן הקרן משום דקם ליה בדרבה מיניה וקנסא ליכא דהא אין כפל ולא ארבעה וחמשה אלא בגנב עצמו שגנב מבית בעלים או בשומר חנם הבא לפטור עצמו בטענת גניבה אבל שואל ונושא שכר ושוכר שאין יכולין להפטר בטענת גנב אין בהן כפל כדאמר בכמה דוכתי לא אם אמרת בשומר חנם שכן משלם תשלומי כפל תאמר בש""ש כו': שאם אין גניבה אין טביחה ואין מכירה לא גרס ליה ואנן שמעינן כאן ובכתובות וכן פירש לנו רבינו שאם אין גניבה אחר שפטור מן הקרן משום דקם ליה בדרבה מיניה אין טביחה קנס נמי לא משלם ואף על גב דחידוש הוא ואין מיתה פוטרתו הכא דליכא קרן פטור דתשלומי ארבעה וחמשה אמר רחמנא ולא תשלומי ג' וד' וכי מדלית מהכא קרנא הוו להו ג' לצאן וד' לבקר. ולא היה לי לב להבין את מושל שטעם זה אין צריך לכאן שהרי אין קנס בשואל הטובח ואפילו אמרינן כרב פפא דעד השתא קם ברשותא דמרה אפילו הכי גזלן נעשה עליה ולא גנב שאין דין גנב אלא בטוען טענת גנב והוה שומר חנם וכי גרס ליה בכתובות גרסינן ליה ובמלתא דרבא דאמר התם גנב וטבח בשבת פטור שאם אין גניבה כו' דהתם בגנב עצמו קאי וליכא למיפטריה מקנסא אלא משום האי טעמא אבל בדרב פפא ליכא למגרסא לא התם ולא הכא ואיידי דמילתא דרב פפא איתמר התם גבי מלתא דרבא איגרסא נמי אגב שטפא בדרב פפא ותשובות רב האי גאון מסייעא לי:"
Bava Kamma,224,0,שבת,קובעין זמן - ליום שני בשבת ואם לא יבא מזמנין אותו ליום חמישי ואם לא יבא מזמנין אותו ליום שני ועד למחר לא כתבינן פתיחא שכל היום ממתינין שמא יבא:
Bava Kamma,225,0,ערכין,"ולא לך אלא לגר - בקדושין היא (ד' כ.) ובערכין (דף ל:) כמה קשה אבקה של שביעית אדם שנושא ונותן בפירות שביעית סוף מוכר את עצמו שנאמר ונמכר לך לא לך אלא לכנעני כו' ולע""ז עצמה לחטוב עצים ולשאוב מים ואכולהו קאי גאולה תהיה לו אלמא גזל כנעני אסור:"
Bava Kamma,226,0,בבא מציעא,"והאמר מר זבין מעכו""ם כו' - בבבא מציעא בהמקבל:"
Bava Kamma,228,1,פרה,תקנת השוק - על שקנאו לוקח בשוק בפרהסיא ולא הבין בו שנגנב עשו לו תקנה שישלם לו בעל הבית מעותיו:
Bava Kamma,232,0,שבת,זרק חץ - בשבת:
